Datetime,Batterie (V),Rayonnement global (j/cm²),Température (°C),ETo (mm),Humidité relative (%),Précipitation (mm),Vitesse du vent (km/h),Direction du vent (°),tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,cloudcover,solarradiation,solarenergy,uvindex,conditions
2019-03-31,7.03,2685.64,18.83,7.23,14.2,0,19.71,264.59,23.7,11.2,16.7,23.7,11.2,16.7,3.9,47.2,0,0,0,35.6,312.8,7.8,313.2,27.1,10,Clear
2019-04-01,7.05,2524.46,19.52,5.78,11.46,0,18.96,200.85,26.9,9.9,18,26.5,7,17.7,2.2,40.9,0,0,0,25.6,279.9,27.2,308.5,26.5,10,Partially cloudy
2019-04-02,7.01,2220.31,19.83,4.08,12.84,0,6.14,143.27,27,13.4,19.6,26.7,13.4,19.6,1.2,31.4,0,0,0,13,172.6,69.1,247,21.4,9,Partially cloudy
2019-04-03,6.99,2649.54,22.75,6.13,8.6,0,13.79,158.04,28.3,12.8,20.3,26.8,12.8,20,0.6,29.4,0,0,0,32.4,236.6,0.5,311.6,26.9,10,Clear
2019-04-04,7.05,2711.81,17.8,6.51,13.64,0,22.34,247.34,21.8,10.4,15.7,21.8,10.4,15.7,5.5,54.8,0,0,0,34.9,295,6.2,291.9,25.2,9,Clear
2019-04-05,7.11,2768.28,16.03,6.94,14.63,0,21.49,258.77,22.4,8.4,14.5,22.4,5.4,13.9,4.5,55.4,0,0,0,43.6,309,4.1,319.8,27.5,10,Clear
2019-04-06,7.1,2834.61,15.28,6.94,11.31,0,23.3,258.12,22.9,6.4,13.7,22.9,3,12.6,0.7,46.4,0,0,0,38.2,325.2,1.3,325.6,28.3,10,Clear
2019-04-07,7.03,2843.79,18.85,6.42,9.61,0,21.04,207.77,27.6,6.3,16.7,26.3,1.8,15,-5,31.7,0,0,0,31,289.8,0.2,335.3,29,10,Clear
2019-04-08,6.99,2815.34,21.65,6.14,8.15,0,10.7,192.34,28.4,10.7,19.4,26.9,10.7,19.1,-2.1,28.2,0,0,0,28.8,239.5,0.6,328.5,28.4,10,Clear
2019-04-09,6.98,2586.87,23.15,6.45,8.06,0,14.09,204.57,29.9,12.9,21,28,12.9,20.5,-0.1,30,0,0,0,27,251.7,28,312.4,27.1,10,Partially cloudy
2019-04-10,6.98,2687.07,23.77,6.87,8.68,0,12.23,232.11,29.6,13,21.4,27.8,13,21,-2,24.8,0,0,0,19.8,142.3,1.1,324.3,27.8,10,Clear
2019-04-11,6.98,2586.91,24.11,6.1,8.25,0,14.22,206.93,30,13.4,21.8,28.1,13.4,21.3,-2.9,21.2,0,0,0,17.6,153.9,0,326.7,28.4,10,Clear
2019-04-12,6.97,2627.23,23.66,6.24,7.35,0,16.76,180.17,29,13.3,21.1,27.3,13.3,20.7,-1.9,23.4,0,0,0,22.7,127.1,18.6,303.2,26.2,10,Clear
2019-04-13,6.97,2701.56,22.7,5.7,7.87,0,11.24,110.21,29.1,13.2,21.2,27.4,13.2,20.8,1,29,0,0,0,22.3,97.4,10.9,322.3,27.9,10,Clear
2019-04-14,6.96,2685.05,23.8,5.4,7.54,0,8.15,148.02,31.5,14,22.8,29.3,14,22.2,-1.9,20.9,0,0,0,21.2,130.6,0,317.1,27.4,10,Clear
2019-04-15,6.92,2450.07,25.56,5.49,6.23,0,11.97,144.86,32.6,15.3,23.7,30.2,15.3,22.9,-2.9,18.2,0,0,0,21.6,211.7,62.1,293.6,25.3,10,Partially cloudy
2019-04-16,6.92,2205.24,27.04,5.41,5.27,0,13.08,204.87,33.2,19.6,25.5,30.7,19.6,24.6,-0.7,19.4,0,0,0,24.5,226.3,73.1,257.6,22.1,9,Partially cloudy
2019-04-17,6.92,2603.24,26.67,5.89,5.05,0,9.47,169.49,33.3,16.2,24,30.8,16.2,23.2,-2.6,19.5,0,0,0,34.2,240.6,52,309.6,26.6,10,Partially cloudy
2019-04-18,6.95,2667.49,22.63,8.5,10.13,0,24.08,257.87,27.9,13.3,19.5,26.5,13.3,19.3,3.3,39.8,0,0,0,40,324.9,44.7,331.4,28.6,10,Partially cloudy
2019-04-19,6.97,2878.19,22.69,7.98,8.09,0,21.72,218.21,30.7,9.2,19.3,28.7,5.9,18.6,-2,32,0,0,0,38.5,303.8,0.2,349.9,30.2,10,Clear
2019-04-20,7,2791.08,19.76,8.34,11.79,0,26.71,258.39,27.8,10.8,18.4,26.5,10.8,18.2,2.3,39.3,0,0,0,40.7,284.4,0.4,340.2,29.5,10,Clear
2019-04-21,7.04,2872.56,19.57,8.12,11.45,0,23.52,262.92,27.6,10,18.3,26.3,7.1,18,2.9,41.8,0,0,0,39.2,328.3,0.5,335.4,28.9,10,Clear
2019-04-22,7.03,2876.96,20.84,7.9,12.11,0,19.47,259.07,29.4,10.3,18.8,27.6,10.3,18.5,3.5,44.9,0,0,0,43.6,323,0.9,342.9,29.6,10,Clear
2019-04-23,7.04,2207.15,18.81,7.61,14.38,0,28.92,259.55,25.6,11.6,17.1,25.6,11.6,17.1,6.1,51.8,0,0,0,41.4,318.9,31.9,304.5,26.2,10,Partially cloudy
2019-04-24,7.03,2854.68,20.98,8.28,11.47,0,29,259.1,29.7,9.2,18.5,27.9,5.4,17.6,1,39.5,0,0,0,39.6,278.5,12.8,347.5,30.1,10,Clear
2019-04-25,6.94,2759.2,25.07,7.31,8.69,0,18.42,217.34,32.9,13,22.8,30.5,13,22,1.3,30.9,0,0,0,34.9,256,52.1,345.6,29.9,10,Partially cloudy
2019-04-26,6.91,2746.56,28.15,7.13,6.44,0,12.92,180.21,34.6,16.1,25.5,32,16.1,24.6,1.7,24.7,0,0,0,27.7,137.4,81.4,340.5,29.6,10,Partially cloudy
2019-04-27,6.91,2482.3,27.67,6.56,5.92,0,17.07,97.73,35.8,18.1,26.9,33,18.1,25.8,-0.9,17.9,0,0,0,28.8,106.9,26.7,337.5,29.1,10,Partially cloudy
2019-04-28,6.91,2667.86,28.54,6.6,5.88,0,13.31,94.62,35.1,18,26.6,32.4,18,25.6,0.9,20,0,0,0,24.8,95.1,14.1,316.1,27.3,10,Clear
2019-04-29,6.9,2671.17,28.17,6.02,6.07,0,11.62,129.29,35.1,19.7,26.6,32.4,19.7,25.6,0.1,19.3,0,0,0,24.8,122.6,6.2,300.9,26.2,10,Clear
2019-04-30,6.89,2695.86,28.1,5.96,6.87,0,13.27,135.42,36.1,17.5,26.8,33.2,17.5,25.7,0.6,21.2,0,0,0,22.3,146.4,58.9,318,27.4,10,Partially cloudy
2019-05-01,6.89,2224.81,29.12,7.3,5.6,0,17.54,130.05,33,21.4,26.2,30.6,21.4,25.4,2.7,23,0,0,0,20.2,190.4,58.2,261.2,22.6,10,Partially cloudy
2019-05-02,6.9,2170.54,26.59,7.05,8.91,0,23.52,239.16,33.7,17,24.1,31.4,17,23.4,8.1,40.4,0,0,0,41.4,319,1.8,333.8,28.7,10,Clear
2019-05-03,6.93,2836.89,24.6,9.02,12.43,0,20.33,261.44,32.4,15.3,22.9,30.1,15.3,22.3,7.7,43.9,0,0,0,39.6,320.1,1.2,344.9,29.8,10,Clear
2019-05-04,6.93,2744.77,25.51,7.43,10.6,0,15.97,207.09,31.9,16,24,29.7,16,23.3,6,34.8,0.3,100,12.5,33.5,157.4,2.8,340.1,29.4,10,Rain
2019-05-05,6.91,2742.72,27.7,6.43,7.69,0,13.41,184.57,34.6,18.1,26,32,18.1,25,3.8,28.5,0,0,0,30.6,109.1,9.4,328.3,29.6,10,Clear
2019-05-06,6.87,2835.45,30.15,7.32,4.94,0,10.52,180.68,36.2,20,28,33.3,20,26.7,0.6,19.8,0,0,0,19.1,214.1,7,348.3,30.1,10,Clear
2019-05-07,6.85,2878.76,30.63,7.62,4.33,0,11.84,207.35,36.7,20.2,28,33.7,20.2,26.8,-0.9,17.6,0,0,0,23,194.4,0,349.7,30.3,10,Clear
2019-05-08,6.84,2887.41,31.34,8.34,4.15,0,14.33,215.39,38.4,19.1,28.8,35.1,19.1,27.3,0.5,19.5,0,0,0,27,286.1,0,356.8,30.7,10,Clear
2019-05-09,6.84,2933.38,31.4,7.81,3.39,0,11.99,189.04,38,18.8,28.6,34.7,18.8,27.2,-2.2,16.8,0,0,0,24.8,276.7,2.2,361.4,31.2,10,Clear
2019-05-10,6.84,2912.18,31.66,7.45,3.5,0,8.96,205.16,38.9,19.8,29.5,35.4,19.8,28,-2.6,15.7,0,0,0,23.8,229.8,0.4,360.5,31.2,10,Clear
2019-05-11,6.83,2906.13,32.52,7.8,2.96,0,12.26,210.46,40,21.8,31.1,36.3,21.8,29.2,-3.3,13.3,0,0,0,20.9,250.7,0,359.5,31,10,Clear
2019-05-12,6.82,2907.83,33.83,8.33,2.52,0,15.93,225.89,41.1,23.5,32.6,37.1,23.5,30.5,-5.6,9.3,0,0,0,24.1,258.2,38.7,353.2,30.5,10,Partially cloudy
2019-05-13,6.81,2759.01,34.74,7.45,3.02,0,12.04,192.13,41,24,32.9,37,24,30.8,-3.7,10.4,0,0,0,26.3,155.5,46.4,350.6,30.4,10,Partially cloudy
2019-05-14,6.82,2625.95,35.37,8.28,2.9,0,15.2,212.91,41.5,24,33.2,37.6,24,31,-2.2,11.2,0,0,0,31.3,180.9,26.5,351.5,30.4,10,Partially cloudy
2019-05-15,6.81,2549.05,35.55,8.02,2.81,0,16.21,227.18,42.8,25.2,34.4,38.5,25.2,31.9,-1.9,11.2,0,0,0,26.6,255.2,38.8,342.7,29.6,10,Partially cloudy
2019-05-16,6.82,2155.58,35.02,7.23,3.36,0,17.39,235.42,41.6,26,34,37.7,26,31.6,-1.9,10.8,0,0,0,23.8,304.6,37.9,295.8,25.5,9,Partially cloudy
2019-05-17,6.84,2868.44,34.56,9.55,3.17,0,21.88,258,42.1,24.6,33.1,38,24.6,31,-4.2,9.5,0,0,0,35.3,324.2,28,348.7,30,10,Partially cloudy
2019-05-18,6.84,2263.82,33.03,9.56,3.02,0,17.63,259.26,35.9,23.6,29.1,33.2,23.6,27.9,1.1,16.8,0,0,0,31,291.4,55.4,182.7,15.8,6,Partially cloudy
2019-05-19,6.87,2969.36,30.6,10.3,4,0,21.52,265.3,37.7,20.4,28.2,34.6,20.4,26.9,-1,16.4,0,0,0,33.8,267.2,11.3,360.7,30.9,10,Clear
2019-05-20,6.88,2856.25,29.41,7.87,6.3,0,14.7,177.61,35.1,18.5,26.8,32.4,18.5,25.8,2.3,23.1,0,0,0,31.7,201,0,357.2,30.9,10,Clear
2019-05-21,6.86,2728.38,31.12,7.78,7.01,0,15.29,197.65,37.2,20.2,29,34.3,20.2,27.6,2.8,21.3,0,0,0,27.7,136.4,2.1,350.8,30.5,10,Clear
2019-05-22,6.86,2594.53,32.22,7.32,5.83,0,12.88,135.77,38.5,21.9,30.1,35.5,21.9,28.6,3,19.4,0,0,0,23.8,137.3,8.7,350.8,30.3,10,Clear
2019-05-23,6.87,2318.08,31.34,7.57,6.53,0,19.63,153.98,37.6,21.9,30.4,34.7,21.9,28.9,2.3,17.5,0,0,0,26.3,109.8,13.4,309.2,26.7,9,Clear
2019-05-24,6.86,2618.38,31.11,7.53,7.2,0,19.24,207.01,38.3,22.2,30.3,35.7,22.2,28.9,7.2,26.4,0,0,0,30.6,160.5,26.8,334.3,28.9,10,Partially cloudy
2019-05-25,6.84,2966.93,32.67,9.63,4.11,0,19.96,231.24,40.1,21.8,29.9,36.5,21.8,28.4,1.5,20.1,0,0,0,42.1,306.4,31,368.8,31.9,10,Partially cloudy
2019-05-26,6.87,2451.25,29.08,7.18,6.72,0,17.02,108.31,35,21.6,27.6,32.3,21.6,26.5,2.4,21.2,0,0,0,45,93.2,7,356.7,30.8,10,Clear
2019-05-27,6.88,2720.03,29.4,5.85,6.4,0,8.78,122.96,37.3,20.5,29.3,34.4,20.5,27.8,1.3,17.8,0,0,0,19.1,105.6,0.5,343.5,29.6,10,Clear
2019-05-28,6.86,2797.37,31.43,6.34,5.37,0,11.51,131.47,38.8,21.5,30.5,35.6,21.5,28.9,0,15.3,0,0,0,16.6,159.5,0,353.5,30.6,10,Clear
2019-05-29,6.84,2807.63,32.76,6.78,4.69,0,12.49,136.39,39.5,22.5,31.4,36.2,22.5,29.6,0,15,0,0,0,16.6,145.7,1.7,358.1,30.7,10,Clear
2019-05-30,6.84,2816.44,33.02,6.75,4.23,0,12.85,145.57,40.1,23.7,32.2,36.6,23.7,30.2,-1,12.8,0,0,0,21.2,150,1.1,344.4,29.8,10,Clear
2019-05-31,6.83,2544.77,32.85,6.71,5.53,0,16.1,176.47,39.9,23.1,31.4,36.8,23.1,29.8,3.3,18.7,0.3,100,12.5,41,102.6,17.6,345.7,29.7,10,Rain
2019-06-01,6.83,2448.97,31.05,6.81,7.17,0,24.43,163.79,37.7,23.1,30.1,35.2,23.1,28.9,7.8,27,0.6,100,16.67,47.5,76.6,45.7,303.3,26.1,9,"Rain, Partially cloudy"
2019-06-02,6.84,2382.64,31.77,6.59,6.71,0,16.35,190.95,39.1,22.7,31.1,36.2,22.7,29.5,5.5,22.4,0,0,0,19.8,119.1,18.1,317.5,27.2,10,Clear
2019-06-03,6.82,2564.2,33.42,6.2,5.57,0,13.03,180.34,39.8,25.1,32.4,36.5,25.1,30.4,1.8,15.5,0,0,0,23.8,202.4,13,313.8,27.1,10,Clear
2019-06-04,6.83,2303.39,32.84,6.47,5.36,0,15.89,180.74,39.2,23.4,31.5,35.9,23.4,29.8,2.1,18.2,0,0,0,33.5,289.1,29.3,304.9,26.3,9,Partially cloudy
2019-06-05,6.84,2891.88,30.81,9.04,6.39,0,18.16,243.82,37.1,19.3,28.1,34.1,19.3,26.8,3.2,24.6,0,0,0,35.6,313,0,372.9,32.2,10,Clear
2019-06-06,6.83,2882.59,30.9,8.5,8.07,0,17.06,201.79,37.7,19.6,28.6,34.8,19.6,27.3,5.1,27,0,0,0,29.5,247.6,0.1,370.2,32,10,Clear
2019-06-07,6.84,2849.72,30.44,7.35,8.69,0,14.22,184.72,38.4,19.4,28.9,35.4,19.4,27.6,4.7,25.1,0,0,0,28.4,255.3,0,367.1,31.6,10,Clear
2019-06-08,6.83,2865.02,31.22,7.8,7.79,0,18.18,190.97,39,19.6,28.8,35.8,19.6,27.4,3.9,25.5,0,0,0,32.4,284.2,4.3,372.9,32.1,10,Clear
2019-06-09,6.83,2973.65,30.48,9.78,6.41,0,19.98,239.94,37.1,17.2,27.2,34.2,17.2,26,5,30.1,0,0,0,32.4,317,1.5,392.7,32.5,10,Clear
2019-06-10,6.85,2908.17,30.94,9.37,6.68,0,22.81,217.43,38.5,18.4,28.1,35.1,18.4,26.7,-0.3,19.9,0,0,0,34.6,282.5,0.1,377.3,32.5,10,Clear
2019-06-11,6.85,2584.23,31.79,7.41,6.27,0,15.89,179.45,39.1,21.1,29.7,35.8,21.1,28.2,0.4,16.9,0,0,0,33.8,196.4,14.8,365.8,31.4,10,Clear
2019-06-12,6.84,2883.96,32.21,7.15,6.89,0,11.23,168.97,38.2,22,30,35.2,22,28.5,3,19.9,0,0,0,22,195.6,3.5,365.6,31.6,10,Clear
2019-06-13,6.89,2576.54,25.85,7.6,14.71,0,23.03,207.6,33.4,18.1,24.9,31.2,18.1,24.2,7.9,36.7,0,0,0,36,307.3,0.6,362.3,31.2,10,Clear
2019-06-14,6.9,2934.48,27,7.95,10.98,0,25.43,188.64,36.1,15.7,25.6,33.2,15.7,24.5,3.1,31.2,0,0,0,30.6,251.2,0.4,376.1,32.4,10,Clear
2019-06-15,6.86,2926.25,28.33,6.5,8.57,0,7.35,145.82,37,17.3,27.2,33.9,17.3,26,1,24,0,0,0,26.6,267.3,0.1,379.9,32.8,10,Clear
2019-06-16,6.86,2939.51,30.07,8.28,5.95,0,16.06,205.9,38.3,18.1,27.4,35,18.1,26.2,2.2,26,0,0,0,33.5,307.2,0.2,378.1,32.7,10,Clear
2019-06-17,6.85,2855.49,31.31,8.69,7.17,0,17.7,204.41,40.5,18.4,28.6,36.9,18.4,27.1,2.5,25.4,0,0,0,43.9,297.5,6.3,374.9,32.5,10,Clear
2019-06-18,6.81,2843.06,33.83,9.84,6.19,0,21.59,221.05,41.1,20.5,29.6,37.3,20.5,28.1,2.7,23,0,0,0,46.1,317.1,80.7,344.7,29.7,10,Partially cloudy
2019-06-19,6.8,2926.98,34.11,10.51,5.71,0,22.29,228.81,40.4,21,29.6,36.9,21,28.2,4.5,25.3,0,0,0,41.8,320.7,89.1,360.1,30.9,10,Partially cloudy
2019-06-20,6.81,2933.75,32.92,10.92,6.66,0,22.52,243.27,38.4,19.8,27.7,35.3,19.8,26.6,6.7,32.9,0,0,0,42.8,323.2,87.3,323,27.6,10,Partially cloudy
2019-06-21,6.81,2932.15,33.29,9.74,6.94,0,21.36,219.85,41.4,20,29.6,37.7,20,28.2,5.8,29.1,0,0,0,43.2,317,20.6,376.6,32.6,10,Partially cloudy
2019-06-22,6.81,2882.02,33.19,8.99,8.16,0,18.63,195.33,41.5,19.4,29.8,37.9,19.4,28.3,5.5,27.7,0,0,0,42.8,309.2,0.3,374.5,32.2,10,Clear
2019-06-23,6.81,2827.4,33.72,8.89,8.14,0,21.68,208.56,41.4,22.5,30.7,38,22.5,29.2,4.8,23.2,0,0,0,45.7,273.1,0.3,370.7,31.9,10,Clear
2019-06-24,6.8,2879.98,33.69,10.09,6.91,0,20.58,212.47,41.1,20.1,30.2,37.3,20.1,28.7,2.7,22.3,0,0,0,41.4,307.4,0,378.6,32.6,10,Clear
2019-06-25,6.8,2878.89,33.7,9.69,6.61,0,24.08,222.66,40.4,20.4,29.9,37.4,20.4,28.6,6.5,26.6,0,0,0,35.3,313.2,10.8,372.8,32.3,10,Clear
2019-06-26,6.8,2832.01,33.8,9.44,7.23,0,18.97,222.24,40.3,21,29.4,36.9,21,28,6.7,30.7,0,0,0,33.8,317.8,51,353.1,30.3,10,Partially cloudy
2019-06-27,6.8,2848.89,33.56,8.19,7.48,0,13.97,193.73,40.3,20,29.9,37.4,20,28.6,7.9,31,0,0,0,31.7,295.5,0.5,369.1,31.8,10,Clear
